,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_side,eff_back
1545,1545,-1027805.9345687797,-1026922.6451506512,6511670.598711629,-5334.233638214622,-5334.482535353332,-1683.2457541090835,53.099999999999994,6671785.395515597,0,0.6901200354459095,1.725464713984133,0,0.00028062731682805146,0,0.7071054857927608,0.7236949196147067
1546,1546,-1033139.4772624939,-1032256.4373342145,6509982.983423038,-5332.850556118324,-5333.100638621619,-1691.984445566555,53.099999999999994,6671785.38639135,0,0.6899410974465977,1.7262738404065563,0,0.00028067626745497954,0,0.7071054857927622,0.7238655137898091
1547,1547,-1038471.6332951348,-1037588.8440419012,6508286.630577464,-5331.460316377986,-5331.711583910215,-1700.720866122472,53.099999999999994,6671785.377265507,0,0.689761233421809,1.727082859058638,0,0.00028072546127200844,0,0.7071054857927637,0.7240369057364581
1548,1548,-1043802.3955099903,-1042919.858116663,6506581.542451669,-5330.062920859472,-5330.3153730833965,-1709.4550040510114,53.099999999999994,6671785.368138066,0,0.6895804436129455,1.727891769342823,0,0.000280774898050897,0,0.7071054857927652,0.7242090939684294
1549,1549,-1049131.7567522193,-1048249.4724033206,6504867.721334145,-5328.6583714382505,-5328.912008015041,-1718.1868476294135,53.099999999999994,6671785.359009011,0,0.6893987282626524,1.7287005706610479,0,0.0002808245775621233,0,0.7071054857927667,0.7243820769937903
1550,1550,-1054459.7098688607,-1053577.6797485736,6503145.169525101,-5327.246669999393,-5327.501490588628,-1726.9163851379978,53.099999999999994,6671785.349878339,0,0.689216087614817,1.729509262414738,0,0.0002808744995748176,0,0.7071054857927681,0.724555853314929
1551,1551,-1059786.2477088436,-1058904.4730010096,6501413.889336465,-5325.827818437569,-5326.08382269724,-1735.643604860179,53.099999999999994,6671785.340746039,0,0.6890325219145685,1.7303178440048037,0,0.00028092466385676497,0,0.7071054857927694,0.7247304214285817
1552,1552,-1065111.3631229962,-1064229.845011114,6499673.883091881,-5324.401818657044,-5324.659006243554,-1744.368495082482,53.099999999999994,6671785.331612102,0,0.6888480314082774,1.7311263148316405,0,0.0002809750701744569,0,0.7071054857927711,0.7249057798258618
1553,1553,-1070435.048964056,-1069553.78863128,6497925.153126704,-5322.968672571679,-5323.227043139843,-1753.0910440945584,53.099999999999994,6671785.322476524,0,0.6886626163435561,1.7319346742951227,0,0.00028102571829300826,0,0.7071054857927724,0.7250819269922869
1554,1554,-1075757.298086679,-1074876.2967158176,6496167.701787998,-5321.528382104927,-5321.787935307971,-1761.8112401892015,53.099999999999994,6671785.313339298,0,0.688476276969257,1.7327429217946029,0,0.00028107660797621587,0,0.707105485792774,0.7252588614078086
1555,1555,-1081078.1033474498,-1080197.3621209636,6494401.531434533,-5320.080949189828,-5320.341684679391,-1770.5290716623626,53.099999999999994,6671785.304200409,0,0.6882890135354739,1.7335510567289083,0,0.00028112773898652545,0,0.7071054857927754,0.7254365815468394
1556,1556,-1086397.4576048902,-1085516.977704891,6492626.644436781,-5318.626375769009,-5318.888293195144,-1779.2445268131667,53.099999999999994,6671785.29505986,0,0.6881008262935403,1.734359078496338,0,0.0002811791110850741,0,0.707105485792777,0.7256150858782824
1557,1557,-1091715.3537194699,-1090835.1363277186,6490843.043176914,-5317.164663794683,-5317.427762805855,-1787.9575939439276,53.099999999999994,6671785.285917629,0,0.6879117154960303,1.7351669864946606,0,0.0002812307240316222,0,0.7071054857927783,0.725794372865558
1558,1558,-1097031.7845536156,-1096151.8308515209,6489050.730048798,-5315.695815228642,-5315.960095471732,-1796.668261360164,53.099999999999994,6671785.27677372,0,0.6877216813967566,1.7359747801211107,0,0.0002812825775846014,0,0.7071054857927797,0.7259744409666349
1559,1559,-1102346.7429717204,-1101467.054140337,6487249.707457995,-5314.219832042256,-5314.485293162557,-1805.3765173706156,53.099999999999994,6671785.26762812,0,0.6875307242507722,1.736782458772387,0,0.00028133467150108174,0,0.7071054857927813,0.7261552886340557
1560,1560,-1107660.2218401537,-1106780.7990601808,6485439.977821754,-5312.736716216472,-5313.003357857696,-1814.082350287258,53.099999999999994,6671785.258480823,0,0.687338844314368,1.737590021844648,0,0.00028138700553681354,0,0.7071054857927828,0.7263369143149678
1561,1561,-1112972.2140272704,-1112093.0584790502,6483621.543569013,-5311.246469741811,-5311.514291546082,-1822.7857484253188,53.099999999999994,6671785.249331822,0,0.6871460418450741,1.7383974687335113,0,0.00028143957944616496,0,0.7071054857927843,0.726519316451151
1562,1562,-1118282.712403421,-1117403.8252669368,6481794.40714039,-5309.7490946183625,-5310.018096226222,-1831.4867001032935,53.099999999999994,6671785.240181108,0,0.6869523171016588,1.7392047988340493,0,0.0002814923929821706,0,0.7071054857927858,0.7267024934790454
1563,1563,-1123591.7098409608,-1122713.0922958357,6479958.570988186,-5308.244592855785,-5308.514773906191,-1840.1851936429607,53.099999999999994,6671785.231028671,0,0.6867576703441278,1.740012011540786,0,0.00028154544589648625,0,0.7071054857927873,0.7268864438297816
1564,1564,-1128899.1992142594,-1128020.8524397549,6478114.0375763755,-5306.732966473304,-5307.004326603631,-1848.8812173693982,53.099999999999994,6671785.221874506,0,0.6865621018337247,1.7408191062476952,0,0.0002815987379394769,0,0.7071054857927886,0.7270711659292082
1565,1565,-1134205.1733997103,-1133327.0985747245,6476260.809380609,-5305.214217499704,-5305.486756345744,-1857.5747596109982,53.099999999999994,6671785.212718602,0,0.6863656118329301,1.7416260823481982,0,0.00028165226886007463,0,0.7071054857927901,0.7272566581979208
1566,1566,-1139509.625275741,-1138631.8235788068,6474398.8888882045,-5303.6883479733315,-5303.962065169294,-1866.2658086994834,53.099999999999994,6671785.20356096,0,0.6861682006054614,1.7424329392351596,0,0.00028170603840587207,0,0.7071054857927916,0.7274429190512911
1567,1567,-1144812.547722822,-1143935.0203321057,6472528.278598149,-5302.155359942089,-5302.430255120603,-1874.9543529699226,53.099999999999994,6671785.194401563,0,0.6859698684162726,1.7432396763008844,0,0.00028176004632312306,0,0.7071054857927932,0.7276299468994948
1568,1568,-1150113.9336234762,-1149236.681716776,6470648.981021091,-5300.615255463433,-5300.891328255547,-1883.640380760746,53.099999999999994,6671785.185240405,0,0.6857706155315535,1.7440462929371165,0,0.0002818142923566939,0,0.7071054857927944,0.7278177401475415
1569,1569,-1155413.7758622887,-1154536.8006170332,6468760.99867934,-5299.0680366043725,-5299.345286639553,-1892.3238804137613,53.099999999999994,6671785.17607748,0,0.68557044221873,1.744852788535035,0,0.00028186877625009193,0,0.7071054857927962,0.7280062971953025
1570,1570,-1160712.0673259168,-1159835.369919163,6466864.334106861,-5297.513705441465,-5297.792132347599,-1901.004840274169,53.099999999999994,6671785.166912778,0,0.6853693487464629,1.7456591624852515,0,0.00028192349774546806,0,0.7071054857927975,0.7281956164375403
1571,1571,-1166008.800903099,-1165132.382511531,6464958.989849272,-5295.952264060815,-5296.231867464209,-1909.6832486905785,53.099999999999994,6671785.157746297,0,0.6851673353846487,1.7464654141778075,0,0.0002819784565835774,0,0.7071054857927991,0.728385696263937
1572,1572,-1171303.9694846643,-1170427.8312845922,6463044.968463843,-5294.383714558067,-5294.66449408345,-1918.359094015023,53.099999999999994,6671785.148578025,0,0.6849644024044179,1.747271543002171,0,0.0002820336525038269,0,0.7071054857928006,0.7285765350591238
1573,1573,-1176597.5659635426,-1175721.7091309,6461122.272519487,-5292.80805903841,-5293.090014308931,-1927.032364602976,53.099999999999994,6671785.1394079495,0,0.6847605500781357,1.7480775483472342,0,0.00028208908524423036,0,0.707105485792802,0.728768131202709
1574,1574,-1181889.5832347735,-1181014.0089451165,6459190.904596763,-5291.225299616565,-5291.508430253797,-1935.7030488133662,53.099999999999994,6671785.130236075,0,0.6845557786794009,1.7488834296013107,0,0.00028214475454142176,0,0.7071054857928036,0.7289604830693082
1575,1575,-1187180.0141955162,-1186304.7236240215,6457250.867287866,-5289.6354384167935,-5289.91974404073,-1944.3711350085935,53.099999999999994,6671785.121062386,0,0.6843500884830461,1.7496891861521318,0,0.0002822006601306963,0,0.707105485792805,0.7291535890285715
1576,1576,-1192468.851745059,-1191593.8460665226,6455302.163196629,-5288.038477572885,-5288.323957801943,-1953.0366115545444,53.099999999999994,6671785.111886871,0,0.6841434797651373,1.750494817386845,0,0.0002822568017459262,0,0.7071054857928064,0.729347447445214
1577,1577,-1197756.0887848283,-1196881.3691736641,6453344.794938517,-5286.434419228161,-5286.721073679179,-1961.6994668206082,53.099999999999994,6671785.10270953,0,0.6839359528029727,1.75130032269201,0,0.00028231317911961917,0,0.707105485792808,0.7295420566790443
1578,1578,-1203041.7182183992,-1202167.2858486366,6451378.765140624,-5284.823265535464,-5285.111093823709,-1970.3596891796917,53.099999999999994,6671785.093530353,0,0.6837275078750835,1.7521057014535966,0,0.00028236979198288474,0,0.7071054857928095,0.7297374150849931
1579,1579,-1208325.732951504,-1207451.5889967873,6449404.076441668,-5283.205018657165,-5283.494020396325,-1979.0172670082354,53.099999999999994,6671785.08434933,0,0.6835181452612326,1.7529109530569804,0,0.00028242664006547676,0,0.707105485792811,0.729933521013143
1580,1580,-1213608.1258920422,-1212734.2715256286,6447420.73149199,-5281.579680765153,-5281.869855567343,-1987.6721886862292,53.099999999999994,6671785.075166455,0,0.6833078652424149,1.7537160768869433,0,0.00028248372309573627,0,0.7071054857928123,0.7301303728087565
1581,1581,-1218888.88995009,-1218015.326344848,6445428.732953551,-5279.947254040834,-5280.238601516593,-1996.3244425972275,53.099999999999994,6671785.065981722,0,0.6830966681008565,1.7545210723276663,0,0.0002825410408006049,0,0.7071054857928138,0.7303279688123058
1582,1582,-1224168.0180379099,-1223294.7463663174,6443428.083499923,-5278.30774067513,-5278.6002604334235,-2004.974017128365,53.099999999999994,6671785.056795121,0,0.6828845541200141,1.7553259387627298,0,0.00028259859290565465,0,0.7071054857928154,0.730526307359502
1583,1583,-1229445.5030699598,-1228572.5245041035,6441418.785816291,-5276.661142868473,-5276.954834516693,-2013.6209006703725,53.099999999999994,6671785.047606645,0,0.6826715235845758,1.7561306755751098,0,0.00028265637913504866,0,0.7071054857928167,0.7307253867813228
1584,1584,-1234721.337962903,-1233848.6536744756,6439400.842599448,-5275.007462830803,-5275.30232597477,-2022.2650816175924,53.099999999999994,6671785.038416288,0,0.6824575767804592,1.7569352821471742,0,0.0002827143992115602,0,0.7071054857928183,0.7309252054040438
1585,1585,-1239995.5156356175,-1239123.126795917,6437374.256557789,-5273.346702781568,-5273.642737025528,-2030.9065483679942,53.099999999999994,6671785.029224041,0,0.6822427139948116,1.7577397578606817,0,0.00028277265285656756,0,0.7071054857928198,0.7311257615492657
1586,1586,-1245268.0290092053,-1244395.9367891334,6435339.0304113105,-5271.678864949716,-5271.976069896345,-2039.54528932319,53.099999999999994,6671785.020029895,0,0.6820269355160101,1.758544102096777,0,0.0002828311397900387,0,0.7071054857928213,0.731327053533944
1587,1587,-1250538.8710070022,-1249667.076577062,6433295.166891606,-5270.003951573696,-5270.302326824098,-2048.1812928884497,53.099999999999994,6671785.010833842,0,0.6818102416336609,1.7593483142359885,0,0.00028288985973054303,0,0.7071054857928227,0.7315290796704181
1588,1588,-1255808.0345545872,-1254936.5390848825,6431242.66874186,-5268.3219649014545,-5268.621510055161,-2056.814547472718,53.099999999999994,6671785.001635877,0,0.6815926326385986,1.7601523936582275,0,0.00028294881239523045,0,0.7071054857928243,0.7317318382664406
1589,1589,-1261075.5125797922,-1260204.3172400251,6429181.53871685,-5266.632907190429,-5266.933621845404,-2065.4450414886282,53.099999999999994,6671784.992435992,0,0.6813741088228858,1.7609563397427823,0,0.00028300799749986645,0,0.7071054857928256,0.7319353276252063
1590,1590,-1266341.2980127109,-1265470.4039721813,6427111.779582934,-5264.9367807075505,-5265.238664460187,-2074.0727633525185,53.099999999999994,6671784.983234179,0,0.6811546704798136,1.7617601518683166,0,0.0002830674147588051,0,0.7071054857928272,0.732139546045381
1591,1591,-1271605.3837857088,-1270734.792213312,6425033.394118056,-5263.233587729235,-5263.536640174357,-2082.697701484448,53.099999999999994,6671784.974030432,0,0.6809343179038998,1.762563829412867,0,0.0002831270638849835,0,0.7071054857928286,0.732344491821131
1592,1592,-1276867.7628334328,-1275997.4748976578,6422946.385111735,-5261.523330541385,-5261.827551272248,-2091.3198443082115,53.099999999999994,6671784.964824743,0,0.6807130513908899,1.7633673717538398,0,0.0002831869445899066,0,0.7071054857928301,0.732550163242152
1593,1593,-1282128.42809282,-1281258.4449617488,6420850.755365066,-5259.806011439382,-5260.111400047673,-2099.939180251355,53.099999999999994,6671784.955617097,0,0.6804908712377558,1.7641707782680072,0,0.0002832470565837053,0,0.7071054857928315,0.7327565585936984
1594,1594,-1287387.3725031083,-1286517.6953444134,6418746.507690716,-5258.081632728088,-5258.388188803927,-2108.555697745193,53.099999999999994,6671784.946407497,0,0.6802677777426955,1.7649740483315075,0,0.00028330739957505165,0,0.707105485792833,0.7329636761566118
1595,1595,-1292644.5890058444,-1291775.2189867878,6416633.644912914,-5256.35019672184,-5256.657919853779,-2117.1693852248204,53.099999999999994,6671784.937195936,0,0.6800437712051334,1.7657771813198369,0,0.00028336797327122845,0,0.7071054857928347,0.7331715142073513
1596,1596,-1297900.0705448948,-1297031.0088323262,6414512.169867458,-5254.611705744445,-5254.920595519473,-2125.780231129132,53.099999999999994,6671784.9279823955,0,0.6798188519257187,1.766580176607852,0,0.00028342877737807344,0,0.7071054857928359,0.7333800710180212
1597,1597,-1303153.8100664539,-1302285.0578268091,6412382.0854017,-5252.866162129182,-5253.1762181327185,-2134.388223900836,53.099999999999994,6671784.918766877,0,0.6795930202063261,1.7673830335697642,0,0.0002834898116000316,0,0.7071054857928374,0.7335893448564014
1598,1598,-1308405.8005190545,-1307537.3589183544,6410243.394374551,-5251.113568218794,-5251.4247900346945,-2142.9933519864685,53.099999999999994,6671784.909549371,0,0.6793662763500548,1.7681857515791368,0,0.0002835510756400759,0,0.7071054857928392,0.7337993339859754
1599,1599,-1313656.034853577,-1312787.905057425,6408096.099656472,-5249.3539263654875,-5249.666313576042,-2151.5956038364116,53.099999999999994,6671784.900329869,0,0.6791386206612283,1.7689883300088822,0,0.0002836125691998005,0,0.7071054857928406,0.7340100366659602
1600,1600,-1318904.5060232582,-1318036.6891968395,6405940.204129471,-5247.587238930927,-5247.900791116863,-2160.194967904907,53.099999999999994,6671784.89110836,0,0.678910053445394,1.7697907682312606,0,0.00028367429197934097,0,0.7071054857928419,0.734221451151335
1601,1601,-1324151.206983702,-1323283.7042917814,6403775.710687103,-5245.813508286235,-5246.128225026715,-2168.7914326500727,53.099999999999994,6671784.881884844,0,0.6786805750093226,1.770593065617875,0,0.0002837362436774163,0,0.7071054857928435,0.7344335756928705
1602,1602,-1329396.1306928876,-1328528.9432998088,6401602.622234458,-5244.032736811988,-5244.348617684612,-2177.3849865339166,53.099999999999994,6671784.8726593135,0,0.6784501856610078,1.7713952215396689,0,0.00028379842399127095,0,0.707105485792845,0.7346464085371575
1603,1603,-1334639.2701111794,-1333772.3991808628,6399420.941688167,-5242.24492689821,-5242.5619714790155,-2185.975618022354,53.099999999999994,6671784.863431749,0,0.6782188857096662,1.7721972353669235,0,0.00028386083261678664,0,0.7071054857928464,0.7348599479266364
1604,1604,-1339880.6182013373,-1339014.0648972783,6397230.671976389,-5240.450080944373,-5240.768288807836,-2194.5633155852224,53.099999999999994,6671784.854202161,0,0.6779866754657362,1.772999106469256,0,0.0002839234692483392,0,0.7071054857928478,0.7350741920996264
1605,1605,-1345120.1679285245,-1344253.9334137924,6395031.816038814,-5238.648201359394,-5238.967572078428,-2203.148067696297,53.099999999999994,6671784.844970533,0,0.6777535552408781,1.7738008342156146,0,0.00028398633357887905,0,0.7071054857928494,0.7352891392903542
