,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel
3927,3927,-1078352.553030429,-1143715.2906876756,-6483927.806517962,7627.83297847573,-217.01607601842954,-1230.3031892764661,53.099999999999994,6671758.252084709,0,0.9868517749729121,1.733138109269175,0,0.00030921437685904016,0
3928,3928,-1070723.998076794,-1143931.5391656286,-6485153.758055668,7629.275222282927,-215.48083151133753,-1221.599611882347,53.099999999999994,6671758.242032473,0,0.9870383641477921,1.7319795734070647,0,0.0003091796156848697,0
3929,3929,-1063094.0059992075,-1144146.252254289,-6486371.005195166,7630.707226057204,-213.9452977767919,-1212.8943948057436,53.099999999999994,6671758.23198136,0,0.987223628518153,1.7308210375410675,0,0.00030914509480224275,0
3930,3930,-1055462.5870386646,-1144359.42966546,-6487579.546302613,7632.128987876392,-212.40947687579484,-1204.1875497308486,53.099999999999994,6671758.221931366,0,0.9874075678353211,1.7296625016711866,0,0.0003091108144124821,0
3931,3931,-1047829.7514380758,-1144571.0711130055,-6488779.3797558565,7633.5405058320675,-210.87337086973417,-1195.47908834404,53.099999999999994,6671758.211882485,0,0.9875901818524009,1.7285039657974255,0,0.00030907677471535646,0
3932,3932,-1040195.5094422532,-1144781.1763128517,-6489970.503944427,7634.941778029557,-209.3369818203804,-1186.7690223338664,53.099999999999994,6671758.2018347075,0,0.9877714703242764,1.7273454299197877,0,0.0003090429759091199,0
3933,3933,-1032559.8712978965,-1144989.744982986,-6491152.917269547,7636.332802587939,-207.8003117898839,-1178.057363391029,53.099999999999994,6671758.191788022,0,0.9879514330076102,1.7261868940382767,0,0.0003090094181905276,0
3934,3934,-1024922.8472535795,-1145196.7768434586,-6492326.6181441285,7637.713577640046,-206.26336284077234,-1169.3441232083687,53.099999999999994,6671758.181742425,0,0.9881300696608446,1.725028358152896,0,0.00030897610175483316,0
3935,3935,-1017284.4475597363,-1145402.2716163823,-6493491.604992781,7639.084101332469,-204.72613703594777,-1160.629313480848,53.099999999999994,6671758.171697908,0,0.9883073800442016,1.7238698222636486,0,0.00030894302679577166,0
3936,3936,-1009644.6824686478,-1145606.2290259332,-6494647.876251807,7640.444371825556,-203.18863643868377,-1151.9129459055366,53.099999999999994,6671758.161654461,0,0.9884833639196835,1.7227112863705387,0,0.0003089101935055817,0
3937,3937,-1002003.5622344272,-1145808.6487983502,-6495795.430369209,7641.794387293419,-201.65086311262297,-1143.1950321815957,53.099999999999994,6671758.151612078,0,0.9886580210510729,1.7215527504735686,0,0.000308877602074977,0
3938,3938,-994361.0971130069,-1146009.5306619366,-6496934.2658046875,7643.134145923935,-200.11281912177395,-1134.4755840102614,53.099999999999994,6671758.141570751,0,0.9888313512039333,1.7203942145727427,0,0.00030884525269319344,0
3939,3939,-986717.2973621247,-1146208.8743470602,-6498064.381029648,7644.463645918744,-198.57450653050878,-1125.7546130948301,53.099999999999994,6671758.131530471,0,0.9890033541456091,1.7192356786680636,0,0.00030881314554792816,0
3940,3940,-979072.1732413096,-1146406.6795861525,-6499185.774527198,7645.7828854932595,-197.03592740355992,-1117.0321311406426,53.099999999999994,6671758.121491231,0,0.9891740296452259,1.7180771427595356,0,0.000308781280825437,0
3941,3941,-971425.7350118686,-1146602.9461137105,-6500298.444792151,7647.091862876666,-195.49708380601774,-1108.3081498550669,53.099999999999994,6671758.111453025,0,0.9893433774736917,1.7169186068471614,0,0.0003087496587104312,0
3942,3942,-963777.9929368725,-1146797.6736662963,-6501402.390331034,7648.39057631192,-193.95797780332757,-1099.582680947485,53.099999999999994,6671758.101415841,0,0.9895113974036962,1.7157600709309444,0,0.00030871827938611633,0
3943,3943,-956128.9572811421,-1146990.8619825374,-6502497.609662076,7649.679024055757,-192.41861146128704,-1090.8557361292746,53.099999999999994,6671758.091379676,0,0.9896780892097107,1.714601535010889,0,0.0003086871430342404,0
3944,3944,-948478.6383112347,-1147182.5108031277,-6503584.101315226,7650.9572043786875,-190.87898684604318,-1082.127327113796,53.099999999999994,6671758.081344519,0,0.9898434526679902,1.7134429990869977,0,0.0003086562498350015,0
3945,3945,-940827.0462954304,-1147372.619870827,-6504661.863832143,7652.2251155650065,-189.33910602408983,-1073.397465616374,53.099999999999994,6671758.071310356,0,0.990007487556572,1.712284463159274,0,0.00030862559996717,0
3946,3946,-933174.1915037177,-1147561.1889304623,-6505730.895766204,7653.4827559127925,-187.7989710622646,-1064.6661633542833,53.099999999999994,6671758.061277192,0,0.9901701936552766,1.7111259272277222,0,0.00030859519360795963,0
3947,3947,-925520.0842077804,-1147748.2177289273,-6506791.195682503,7654.730123733908,-186.25858402774645,-1055.9334320467333,53.099999999999994,6671758.051245011,0,0.9903315707457084,1.709967391292344,0,0.0003085650309331111,0
3948,3948,-917864.7346809837,-1147933.7060151827,-6507842.7621578565,7655.967217354003,-184.71794698805255,-1047.1992834148507,53.099999999999994,6671758.041213805,0,0.9904916186112552,1.708808855353145,0,0.0003085351121169144,0
3949,3949,-910208.1531983599,-1148117.6535402576,-6508885.593780799,7657.1940351125195,-183.17706201103576,-1038.4637291816657,53.099999999999994,6671758.031183567,0,0.9906503370370893,1.7076503194101273,0,0.0003085054373320976,0
3950,3950,-902550.350036595,-1148300.0600572482,-6509919.6891515935,7658.41057536269,-181.6359311648817,-1029.7267810720953,53.099999999999994,6671758.021154294,0,0.9908077258101667,1.7064917834632944,0,0.00030847600674995587,0
3951,3951,-894891.3354740151,-1148480.9253213203,-6510945.046882227,7659.616836471543,-180.09455651810615,-1020.9884508129267,53.099999999999994,6671758.0111259725,0,0.9909637847192289,1.7053332475126501,0,0.0003084468205402585,0
3952,3952,-887231.1197905722,-1148660.2490897072,-6511961.6655964125,7660.812816819903,-178.55294013955208,-1012.2487501328035,53.099999999999994,6671758.001098593,0,0.9911185135548017,1.704174711558198,0,0.00030841787887133455,0
3953,3953,-879569.7132678308,-1148838.0311217117,-6512969.543929596,7661.998514802395,-177.01108409838696,-1003.5076907622085,53.099999999999994,6671757.991072156,0,0.9912719121091965,1.7030161755999413,0,0.00030838918190997434,0
3954,3954,-871907.1261889535,-1149014.271178706,-6513968.680528951,7663.173928827443,-175.46899046410002,-994.7652844334485,53.099999999999994,6671757.98104664,0,0.9914239801765102,1.701857639637883,0,0.00030836072982151316,0
3955,3955,-864243.3688386878,-1149188.969024132,-6514959.074053388,7664.3390573172765,-173.92666130649943,-986.0215428806385,53.099999999999994,6671757.971022054,0,0.9915747175526253,1.7006991036720276,0,0.0003083325227697967,0
3956,3956,-856578.4515033521,-1149362.1244235013,-6515940.72317355,7665.493898707928,-172.38409869570947,-977.2764778396858,53.099999999999994,6671757.960998378,0,0.9917241240352104,1.6995405677023778,0,0.0003083045609171893,0
3957,3957,-848912.3844708219,-1149533.737144396,-6516913.626571818,7666.638451449238,-170.84130470216786,-968.5301010482742,53.099999999999994,6671757.950975607,0,0.9918721994237204,1.6983820317289375,0,0.00030827684442457693,0
3958,3958,-841245.1780305158,-1149703.8069564684,-6517877.782942311,7667.77271400486,-169.29828139662294,-959.7824242458487,53.099999999999994,6671757.9409537325,0,0.9920189435193973,1.6972234957517094,0,0.0003082493734513438,0
3959,3959,-833576.8424733818,-1149872.3336314422,-6518833.190990887,7668.896684852253,-167.75503085013085,-951.0334591735992,53.099999999999994,6671757.930932748,0,0.9921643561252691,1.6960649597706978,0,0.00030822214815543863,0
3960,3960,-825907.3880918839,-1150039.3169431123,-6519779.849435149,7670.010362482695,-166.21155513405276,-942.2832175744451,53.099999999999994,6671757.920912643,0,0.9923084370461518,1.694906423785906,0,0.00030819516869326247,0
3961,3961,-818236.8251799872,-1150204.7566673444,-6520717.757004442,7671.113745401278,-164.66785632005212,-933.5317111930193,53.099999999999994,6671757.910893412,0,0.9924511860886481,1.6937478877973373,0,0.00030816843521982323,0
3962,3962,-810565.1640331458,-1150368.6525820768,-6521646.912439856,7672.20683212691,-163.1239364800919,-924.7789517756527,53.099999999999994,6671757.900875044,0,0.9925926030611487,1.6925893518049953,0,0.00030814194788859943,0
3963,3963,-802892.4149482871,-1150531.00446732,-6522567.31449423,7673.289621192321,-161.5797976864318,-916.0249510703583,53.099999999999994,6671757.890857535,0,0.9927326877738322,1.6914308158088829,0,0.00030811570685160457,0
3964,3964,-795218.5882237994,-1150691.8121051562,-6523478.96193215,7674.362111144062,-160.0354420116253,-907.269720826815,53.099999999999994,6671757.880840874,0,0.9928714400386655,1.6902722798090046,0,0.0003080897122593717,0
3965,3965,-787543.694159517,-1150851.0752797406,-6524381.853529953,7675.424300542507,-158.4908715285172,-898.5132727963529,53.099999999999994,6671757.870825055,0,0.9930088596694034,1.6891137438053634,0,0.0003080639642609618,0
3966,3966,-779867.7430567074,-1151008.7937773017,-6525275.988075731,7676.476187961855,-156.94608831024055,-889.7556187319364,53.099999999999994,6671757.860810069,0,0.99314494648159,1.6879552077979627,0,0.0003080384630039771,0
3967,3967,-772190.7452180572,-1151164.9673861405,-6526161.364369324,7677.517771990136,-155.40109443021402,-880.996770388149,53.099999999999994,6671757.850795909,0,0.9932797002925579,1.6867966717868061,0,0.0003080132086345596,0
3968,3968,-764512.7109476571,-1151319.5958966326,-6527037.981222332,7678.549051229204,-153.85589196213908,-872.2367395211775,53.099999999999994,6671757.840782563,0,0.993413120921429,1.6856381357718968,0,0.0003079882012973285,0
3969,3969,-756833.65055099,-1151472.6791012269,-6527905.837458111,7679.5700242947505,-152.3104829799972,-863.4755378887961,53.099999999999994,6671757.830770031,0,0.9935452081891148,1.684479599753239,0,0.00030796344113548363,0
3970,3970,-749153.5743349158,-1151624.216794446,-6528764.931911775,7680.580689816293,-150.76486955804708,-854.7131772503506,53.099999999999994,6671757.820758295,0,0.9936759619183161,1.6833210637308351,0,0.000307938928290751,0
3971,3971,-741472.4926076579,-1151774.208772888,-6529615.263430198,7681.58104643719,-149.21905377082183,-845.9496693667428,53.099999999999994,6671757.810747354,0,0.9938053819335239,1.6821625277046897,0,0.0003079146629033601,0
3972,3972,-733790.4156787895,-1151922.6548352244,-6530456.830872014,7682.571092814633,-147.67303769312625,-837.1850260004144,53.099999999999994,6671757.8007372,0,0.9939334680610188,1.6810039916748056,0,0.00030789064511211456,0
3973,3973,-726107.3538592196,-1152069.5547822025,-6531289.633107625,7683.550827619653,-146.12682340003408,-828.4192589153315,53.099999999999994,6671757.790727819,0,0.9940602201288724,1.6798454556411864,0,0.00030786687505432556,0
3974,3974,-718423.3174611795,-1152214.9084166444,-6532113.669019193,7684.520249537125,-144.58041296688504,-819.6523798769688,53.099999999999994,6671757.780719209,0,0.9941856379669467,1.678686919603836,0,0.00030784335286583966,0
3975,3975,-710738.3167982085,-1152358.715543448,-6532928.93750065,7685.47935726576,-143.03380846928215,-810.8844006522936,53.099999999999994,6671757.770711361,0,0.9943097214068942,1.6775283835627577,0,0.0003078200786810395,0
3976,3976,-703052.3621851401,-1152500.9759695868,-6533735.437457692,7686.428149518116,-141.4870119830891,-802.1153330097502,53.099999999999994,6671757.76070426,0,0.9944324702821586,1.676369847517955,0,0.0003077970526328843,0
3977,3977,-695365.463938089,-1152641.68950411,-6534533.167807787,7687.366625020596,-139.94002558442713,-793.345188719244,53.099999999999994,6671757.750697911,0,0.9945538844279752,1.6752113114694311,0,0.00030777427485279317,0
3978,3978,-687677.6323744357,-1152780.8559581437,-6535322.127480172,7688.2947825134515,-138.39285134967255,-784.5739795521256,53.099999999999994,6671757.740692293,0,0.9946739636813705,1.6740527754171903,0,0.0003077517454708157,0
3979,3979,-679988.8778128141,-1152918.4751448897,-6536102.315415856,7689.212620750783,-136.84549135545382,-775.8017172811751,53.099999999999994,6671757.730687408,0,0.9947927078811623,1.6728942393612347,0,0.00030772946461545865,0
3980,3980,-672299.2105730968,-1153054.546879627,-6536873.730567625,7690.120138500538,-135.29794767864863,-767.0284136805868,53.099999999999994,6671757.720683239,0,0.994910116867961,1.6717357033015696,0,0.00030770743241383206,0
3981,3981,-664608.6409763817,-1153189.0709797118,-6537636.371900033,7691.017334544522,-133.75022239638145,-758.2540805259525,53.099999999999994,6671757.710679783,0,0.9950261904841687,1.6705771672381973,0,0.00030768564899156386,0
3982,3982,-656917.179344978,-1153322.0472645771,-6538390.2383894175,7691.90420767839,-132.2023175860204,-749.4787295942461,53.099999999999994,6671757.7006770335,0,0.9951409285739804,1.6694186311711217,0,0.00030766411447280735,0
3983,3983,-649224.836002392,-1153453.4755557335,-6539135.329023888,7692.780756711654,-130.65423532517468,-740.7023726638081,53.099999999999994,6671757.690674982,0,0.9952543309833827,1.6682600951003461,0,0.0003076428289803063,0
3984,3984,-641531.621273314,-1153583.35567677,-6539871.642803338,7693.646980467684,-129.1059776916917,-731.9250215143292,53.099999999999994,6671757.680673612,0,0.995366397560156,1.6671015590258744,0,0.0003076217926352901,0
3985,3985,-633837.5454836035,-1153711.6874533521,-6540599.178739438,7694.502877783708,-127.55754676365424,-723.1466879268348,53.099999999999994,6671757.670672923,0,0.9954771281538729,1.66594302294771,0,0.00030760100555758863,0
3986,3986,-626142.6189602762,-1153838.4707132252,-6541317.93585564,7695.3484475108135,-126.00894461937781,-714.3673836836697,53.099999999999994,6671757.66067291,0,0.9955865226158994,1.6647844868658561,0,0.0003075804678655339,0
3987,3987,-618446.85203149,-1153963.7052862118,-6542027.913187181,7696.183688513952,-124.46017333740772,-705.5871205684809,53.099999999999994,6671757.65067356,0,0.9956945807993949,1.6636259507803166,0,0.0003075601796760307,0
3988,3988,-610750.2550265302,-1154087.3910042138,-6542729.109781081,7697.0085996719345,-122.91123499651633,-696.8059103662033,53.099999999999994,6671757.64067486,0,0.9958013025593128,1.662467414691095,0,0.00030754014110453845,0
3989,3989,-603052.8382757972,-1154209.5277012116,-6543421.524696146,7697.823179877442,-121.36213167570031,-688.0237648630432,53.099999999999994,6671757.630676813,0,0.9959066877523992,1.6613088785981946,0,0.000307520352265032,0
3990,3990,-595354.6121107909,-1154330.115213265,-6544105.157002969,7698.627428037019,-119.81286545417777,-679.2406958464621,53.099999999999994,6671757.620679402,0,0.9960107362371952,1.6601503425016195,0,0.0003075008132700693,0
3991,3991,-587655.5868640984,-1154449.153378513,-6544780.00578393,7699.421343071077,-118.26343841138555,-670.4567151051616,53.099999999999994,6671757.610682626,0,0.9961134478740354,1.6589918064013722,0,0.00030748152423073203,0
3992,3992,-579955.7728693793,-1154566.6420371742,-6545446.070133201,7700.204923913899,-116.71385262697635,-661.6718344290673,53.099999999999994,6671757.600686468,0,0.9962148225250491,1.6578332702974576,0,0.00030746248525667733,0
3993,3993,-572255.1804613518,-1154682.5810315465,-6546103.34915674,7700.978169513637,-115.16411018081598,-652.8860656093127,53.099999999999994,6671757.5906909285,0,0.99631486005416,1.6566747341898782,0,0.00030744369645610174,0
3994,3994,-564553.8199757792,-1154796.9702060085,-6546751.841972302,7701.741078832317,-113.6142131529806,-644.0994204382239,53.099999999999994,6671757.580695997,0,0.9964135603270862,1.6555161980786384,0,0.0003074251579357617,0
3995,3995,-556851.7017494556,-1154909.8094070186,-6547391.547709431,7702.493650845834,-112.06416362375387,-635.3119107093032,53.099999999999994,6671757.57070166,0,0.9965109232113413,1.6543576619637403,0,0.00030740686980093704,0
3996,3996,-549148.8361201928,-1155021.0984831157,-6548022.465509466,7703.235884543965,-110.51396367362416,-626.5235482172137,53.099999999999994,6671757.5607079165,0,0.9966069485762331,1.6531991258451888,0,0.0003073888321555219,0
3997,3997,-541445.2334268052,-1155130.837284919,-6548644.594525542,7703.967778930358,-108.9636153832818,-617.7343447577633,53.099999999999994,6671757.550714755,0,0.9967016362928655,1.6520405897229873,0,0.000307371045101887,0
3998,3998,-533740.904009097,-1155239.025665129,-6549257.933922592,7704.689333022538,-107.41312083361629,-608.9443121278891,53.099999999999994,6671757.540722169,0,0.9967949862341372,1.6508820535971387,0,0.0003073535087410317,0
3999,3999,-526035.8582078479,-1155345.663478527,-6549862.482877341,7705.400545851914,-105.86248210571344,-600.1534621256411,53.099999999999994,6671757.530730148,0,0.996886998274743,1.6497235174676474,0,0.00030733622317248,0
4000,4000,-518330.1063647992,-1155450.7505819749,-6550458.240578318,7706.101416463771,-104.31170128085263,-591.3618065501664,53.099999999999994,6671757.520738683,0,0.9969776722911727,1.6485649813345165,0,0.0003073191884943069,0
4001,4001,-510623.65882263996,-1155554.286834417,-6551045.20622585,7706.7919439172765,-102.76078044050402,-582.5693572016943,53.099999999999994,6671757.510747773,0,0.9970670081617127,1.6474064451977495,0,0.0003073024048031452,0
4002,4002,-502916.52592499316,-1155656.2720968782,-6551623.379032064,7707.47212728548,-101.20972166632573,-573.776125881519,53.099999999999994,6671757.500757399,0,0.9971550057664452,1.6462479090573496,0,0.0003072858721942007,0
4003,4003,-495208.7180164019,-1155756.7062324656,-6552192.75822089,7708.141965655317,-99.65852704016108,-564.9821243919849,53.099999999999994,6671757.490767557,0,0.9972416649872486,1.6450893729133214,0,0.0003072695907612343,0
4004,4004,-487500.24544231524,-1155855.5891063681,-6552753.343028059,7708.8014581276075,-98.1071986440357,-556.1873645364703,53.099999999999994,6671757.480778243,0,0.9973269857077977,1.643930836765668,0,0.00030725356059655166,0
4005,4005,-479791.1185490745,-1155952.9205858577,-6553305.132701108,7709.450603817057,-96.55573856015492,-547.3918581193717,53.099999999999994,6671757.470789448,0,0.9974109678135636,1.6427723006143924,0,0.00030723778179104106,0
4006,4006,-472081.3476838994,-1156048.7005402867,-6553848.126499379,7710.089401852258,-95.00414887090079,-538.5956169460877,53.099999999999994,6671757.460801158,0,0.997493611191815,1.6416137644594986,0,0.00030722225443413143,0
4007,4007,-464370.9431948741,-1156142.928841092,-6554382.323694018,7710.717851375694,-93.45243165882938,-529.7986528230035,53.099999999999994,6671757.450813371,0,0.9975749157316163,1.6404552283009903,0,0.0003072069786138322,0
4008,4008,-456659.9154309333,-1156235.605361791,-6554907.723567978,7711.335951543739,-91.90058900666796,-521.0009775574747,53.099999999999994,6671757.440826077,0,0.9976548813238296,1.6392966921388712,0,0.0003071919544167085,0
4009,4009,-448948.27474184847,-1156326.729977986,-6555424.325416021,7711.943701526654,-90.34862299731219,-512.2026029578117,53.099999999999994,6671757.4308392685,0,0.9977335078611139,1.6381381559731443,0,0.000307177181927877,0
4010,4010,-441236.0314782138,-1156416.3025673612,-6555932.128544718,7712.541100508596,-88.79653571382339,-503.403540833264,53.099999999999994,6671757.420852933,0,0.9978107952379257,1.636979619803814,0,0.00030716266123103134,0
4011,4011,-433523.1959914324,-1156504.3230096835,-6556431.132272448,7713.128147687613,-87.24432923942564,-494.60380299400384,53.099999999999994,6671757.410867065,0,0.9978867433505187,1.6358210836308833,0,0.00030714839240841325,0
4012,4012,-425809.7786337024,-1156590.7911868042,-6556921.335929404,7713.70484227565,-85.69200565750307,-485.8034012511108,53.099999999999994,6671757.400881662,0,0.9979613520969441,1.6346625474543557,0,0.0003071343755408512,0
4013,4013,-418095.78975800297,-1156675.7069826573,-6557402.738857587,7714.271183498544,-84.13956705159706,-477.0023474165558,53.099999999999994,6671757.390896707,0,0.9980346213770512,1.6335040112742352,0,0.0003071206107077358,0
4014,4014,-410381.23971808056,-1156759.0702832607,-6557875.340410811,7714.827170596031,-82.58701550540337,-468.2006533031851,53.099999999999994,6671757.380912195,0,0.9981065510924869,1.632345475090525,0,0.00030710709798701546,0
4015,4015,-402666.138868435,-1156840.8809767158,-6558339.139954705,7715.372802821742,-81.0343531027694,-459.3983307247047,53.099999999999994,6671757.370928118,0,0.9981771411466961,1.631186938903229,0,0.000307093837455179,0
4016,4016,-394950.4975643053,-1156921.1389532087,-6558794.13686671,7715.90807944321,-79.4815819276914,-450.5953914956644,53.099999999999994,6671757.360944471,0,0.9982463914449214,1.6300284027123506,0,0.00030708082918735045,0
4017,4017,-387234.3261616563,-1156999.8441050085,-6559240.330536084,7716.432999741867,-77.92870406431165,-441.7918474314418,53.099999999999994,6671757.350961242,0,0.9983143018942047,1.6288698665178936,0,0.0003070680732571272,0
4018,4018,-379517.6350171642,-1157076.9963264691,-6559677.7203639,7716.947563013042,-76.37572159691567,-432.9877103482266,53.099999999999994,6671757.340978424,0,0.9983808724033849,1.6277113303198614,0,0.00030705556973678204,0
4019,4019,-371800.4344882031,-1157152.595514029,-6560106.305763047,7717.451768565967,-74.82263660992943,-424.18299206300463,53.099999999999994,6671757.330996008,0,0.9984461028831004,1.6265527941182576,0,0.00030704331869707,0
4020,4020,-364082.7349328308,-1157226.6415662104,-6560526.086158231,7717.945615723777,-73.26945118791652,-415.3777043935422,53.099999999999994,6671757.321013985,0,0.9985099932457878,1.6253942579130858,0,0.0003070313202073606,0
4021,4021,-356364.5467097751,-1157299.1343836212,-6560937.060985978,7718.429103823512,-71.71616741557538,-406.57185915836993,53.099999999999994,6671757.311032346,0,0.9985725434056827,1.62423572170435,0,0.0003070195743355834,0
4022,4022,-348645.8801784197,-1157370.0738689532,-6561339.229694632,7718.902232216112,-70.16278737773652,-397.76546817676706,53.099999999999994,6671757.301051087,0,0.9986337532788191,1.6230771854920534,0,0.0003070080811482154,0
4023,4023,-340926.7456987904,-1157439.459926983,-6561732.591744356,7719.365000266424,-68.6093131593597,-388.9585432687456,53.099999999999994,6671757.291070198,0,0.99869362278303,1.6219186492761994,0,0.0003069968407103338,0
4024,4024,-333207.15363154147,-1157507.2924645734,-6562117.1466071345,7719.817407353203,-67.05574684553109,-380.1510962550345,53.099999999999994,6671757.281089673,0,0.9987521518379477,1.620760113056792,0,0.0003069858530855838,0
4025,4025,-325487.11433794117,-1157573.5713906707,-6562492.893766771,7720.259452869106,-65.50209052146054,-371.34313895706356,53.099999999999994,6671757.271109499,0,0.9988093403650037,1.619601576833835,0,0.0003069751183361624,0
4026,4026,-317766.6381798582,-1157638.296616308,-6562859.832718895,7720.691136220701,-63.94834627247877,-362.5346831969478,53.099999999999994,6671757.261129671,0,0.9988651882874284,1.6184430406073316,0,0.00030696463652284974,0
4027,4027,-310045.73551974783,-1157701.4680546024,-6563217.9629709525,7721.112456828463,-62.39451618403452,-353.72574079747153,53.099999999999994,6671757.251150175,0,0.9989196955302522,1.6172845043772854,0,0.00030695440770501034,0
4028,4028,-302324.41672063794,-1157763.085620758,-6563567.284042218,7721.5234141267765,-60.8406023416918,-344.91632358207255,53.099999999999994,6671757.24117101,0,0.9989728620203042,1.6161259681437,0,0.00030694443194056336,0
4029,4029,-294602.69214611483,-1157823.149232063,-6563907.795463786,7721.924007563936,-59.286606831127074,-336.1064433748259,53.099999999999994,6671757.231192168,0,0.9990246876862136,1.6149674319065797,0,0.0003069347092860011,0
4030,4030,-286880.5721603098,-1157881.6588078928,-6564239.496778578,7722.314236602147,-57.732531738126475,-327.2961120004286,53.099999999999994,6671757.221213632,0,0.9990751724584089,1.6138088956659273,0,0.00030692523979642826,0
4031,4031,-279158.067127885,-1157938.6142697074,-6564562.38754134,7722.694100717524,-56.17837914858296,-318.4853412841832,53.099999999999994,6671757.211235408,0,0.9991243162691189,1.6126503594217467,0,0.00030691602352545655,0
4032,4032,-271435.1874140192,-1157994.0155410531,-6564876.467318641,7723.063599400095,-54.62415114849358,-309.67414305198236,53.099999999999994,6671757.201257471,0,0.9991721190523718,1.6114918231740416,0,0.0003069070605253297,0
4033,4033,-263711.9433843945,-1158047.862547563,-6565181.73568888,7723.422732153801,-53.06984982395662,-300.8625291302927,53.099999999999994,6671757.191279826,0,0.9992185807439957,1.6103332869228157,0,0.00030689835084683173,0
4034,4034,-255988.34540518207,-1158100.1552169549,-6565478.192242281,7723.771498496497,-51.51547726116884,-292.05051134613905,53.099999999999994,6671757.181302459,0,0.9992637012816191,1.6091747506680723,0,0.00030688989453934323,0
4035,4035,-248264.40384302812,-1158150.8934790345,-6565765.836580895,7724.10989795995,-49.96103554642263,-283.2381015270884,53.099999999999994,6671757.171325362,0,0.9993074806046702,1.6080162144098153,0,0.00030688169165079843,0
4036,4036,-240540.12906504018,-1158200.0772656924,-6566044.668318599,7724.437930089842,-48.40652676610326,-274.4253115012344,53.099999999999994,6671757.161348527,0,0.9993499186543777,1.6068576781480481,0,0.00030687374222774263,0
4037,4037,-232815.5314387732,-1158247.7065109068,-6566314.687081104,7724.755594445772,-46.851953006686045,-265.612153097181,53.099999999999994,6671757.151371952,0,0.9993910153737704,1.6056991418827748,0,0.00030686604631525115,0
4038,4038,-225090.6213322156,-1158293.7811507417,-6566575.892505945,7725.0628906012535,-45.29731635473355,-256.79863814402694,53.099999999999994,6671757.14139562,0,0.9994307707076777,1.6045406056139986,0,0.00030685860395703046,0
4039,4039,-217365.4091137752,-1158338.3011233478,-6566828.284242486,7725.3598181437155,-43.74261889689281,-247.98477847134978,53.099999999999994,6671757.131419524,0,0.9994691846027289,1.6033820693417233,0,0.00030685141519529993,0
4040,4040,-209639.90515226556,-1158381.2663689626,-6567071.861951924,7725.646376674505,-42.1878627198925,-239.1705859091899,53.099999999999994,6671757.121443658,0,0.9995062570073543,1.6022235330659524,0,0.0003068444800709175,0
4041,4041,-201914.11981689185,-1158422.6768299101,-6567306.625307284,7725.922565808888,-40.633049910540166,-230.35607228803477,53.099999999999994,6671757.111468014,0,0.9995419878717845,1.60106499678669,0,0.0003068377986232742,0
4042,4042,-194188.06347723704,-1158462.532450602,-6567532.573993424,7726.188385176045,-39.07818255571938,-221.54124943880296,53.099999999999994,6671757.101492581,0,0.9995763771480508,1.5999064605039393,0,0.00030683137089036327,0
4043,4043,-186461.74650324794,-1158500.8331775353,-6567749.70770703,7726.443834419078,-37.52326274238698,-212.7261291928284,53.099999999999994,6671757.091517357,0,0.9996094247899852,1.5987479242177038,0,0.00030682519690874993,0
4044,4044,-178735.17926522138,-1158537.578959296,-6567958.026156621,7726.688913195006,-35.96829255757027,-203.91072338184438,53.099999999999994,6671757.081542327,0,0.9996411307532204,1.5975893879279877,0,0.00030681927671357133,0
4045,4045,-171008.3721337901,-1158572.7697465555,-6568157.529062549,7726.9236211747675,-34.413274088364176,-195.09504383796758,53.099999999999994,6671757.071567482,0,0.99967149499519,1.5964308516347943,0,0.0003068136103385504,0
4046,4046,-163281.3354799091,-1158606.4054920736,-6568348.216156997,7727.147958043225,-32.85820942192848,-186.27910239368254,53.099999999999994,6671757.061592824,0,0.9997005174751283,1.5952723153381272,0,0.0003068081978159835,0
4047,4047,-155554.07967484134,-1158638.486150696,-6568530.08718398,7727.361923499155,-31.303100645485,-177.46291088182534,53.099999999999994,6671757.051618331,0,0.9997281981540711,1.5941137790379902,0,0.00030680303917675876,0
4048,4048,-147826.61509014422,-1158669.011679357,-6568703.141899349,7727.565517255258,-29.747949846314818,-168.64648113556802,53.099999999999994,6671757.041644008,0,0.9997545369948541,1.592955242734387,0,0.00030679813445032755,0
4049,4049,-140098.9520976554,-1158697.982037077,-6568867.380070784,7727.758739038157,-28.19275911175545,-159.8298249884026,53.099999999999994,6671757.0316698365,0,0.9997795339621149,1.5917967064273209,0,0.0003067934836647401,0
4050,4050,-132371.10106947896,-1158725.3971849645,-6569022.801477803,7727.941588588392,-26.63753052919805,-151.0129542741252,53.099999999999994,6671757.0216958085,0,0.9998031890222921,1.5906381701167962,0,0.00030678908684660344,0
4051,4051,-124643.0723779715,-1158751.2570862153,-6569169.405911755,7728.114065660429,-25.082266186084613,-142.19588082682014,53.099999999999994,6671757.011721929,0,0.9998255021436252,1.589479633802816,0,0.0003067849440210945,0
4052,4052,-116914.87639572819,-1158775.5617061125,-6569307.193175823,7728.276170022656,-23.526968169905167,-133.37861648084407,53.099999999999994,6671757.001748174,0,0.9998464732961547,1.5883210974853843,0,0.0003067810552120282,0
4053,4053,-109186.52349556884,-1158798.3110120266,-6569436.1630850285,7728.4279014573785,-21.971638568194983,-124.56117307081009,53.099999999999994,6671756.991774543,0,0.9998661024517226,1.5871625611645046,0,0.00030677742044173383,0
